2019-07-15,253.500000,2020.98999,1150.339966
2019-07-16,252.380005,2009.900024,1153.579956
2019-07-17,254.860001,1992.030029,1146.349976
2019-07-18,253.539993,1977.900024,1146.329956
2019-07-19,258.179993,1964.52002,1130.099976
2019-07-22,255.679993,1985.630005,1138.069946
2019-07-23,260.170013,1994.48999,1146.209961
2019-07-24,264.880005,2000.810059,1137.810059
2019-07-25,228.820007,1973.819946,1132.119995
2019-07-26,228.039993,1943.050049,1250.410034
2019-07-29,235.770004,1912.449951,1239.410034
2019-07-30,242.259995,1898.530029,1225.140015
2019-07-31,241.610001,1866.780029,1216.680054
2019-08-01,233.850006,1855.319946,1209.01001
2019-08-02,234.339996,1823.23999,1193.98999
2019-08-05,228.320007,1765.130005,1152.319946
2019-08-06,230.750000,1787.829956,1169.949951
2019-08-07,233.419998,1793.400024,1173.98999
2019-08-08,238.300003,1832.890015,1204.800049
2019-08-09,235.009995,1807.579956,1188.01001
2019-08-12,229.009995,1784.920044,1174.709961
2019-08-13,235.000000,1824.339966,1197.27002
2019-08-14,219.619995,1762.959961,1164.290039
2019-08-15,215.639999,1776.119995,1167.26001
2019-08-16,219.940002,1792.569946,1177.599976
2019-08-19,226.830002,1816.119995,1198.449951
2019-08-20,225.860001,1801.380005,1182.689941
2019-08-21,220.830002,1823.540039,1191.25
2019-08-22,222.149994,1804.660034,1189.530029
2019-08-23,211.399994,1749.619995,1151.290039
2019-08-26,215.000000,1768.869995,1168.890015
2019-08-27,214.080002,1761.829956,1167.839966
2019-08-28,215.589996,1764.25,1171.02002
2019-08-29,221.710007,1786.400024,1192.849976
2019-08-30,225.610001,1776.290039,1188.099976
2019-09-03,225.009995,1789.839966,1168.390015
2019-09-04,220.679993,1800.619995,1181.410034
2019-09-05,229.580002,1840.719971,1211.380005
2019-09-06,227.449997,1833.51001,1204.930054
2019-09-09,231.789993,1831.349976,1204.410034
2019-09-10,235.539993,1820.550049,1206.0
2019-09-11,247.100006,1822.98999,1220.170044
2019-09-12,245.869995,1843.550049,1234.25
2019-09-13,245.199997,1839.339966,1239.560059
2019-09-16,242.809998,1807.839966,1231.300049
2019-09-17,244.789993,1822.550049,1229.150024
2019-09-18,243.490005,1817.459961,1232.410034
2019-09-19,246.600006,1821.5,1238.709961
2019-09-20,240.619995,1794.160034,1229.930054
2019-09-23,241.229996,1785.300049,1234.030029
2019-09-24,223.210007,1741.609985,1218.76001
2019-09-25,228.699997,1768.329956,1246.52002
2019-09-26,242.559998,1739.839966,1241.390015
2019-09-27,242.130005,1725.449951,1225.089966
2019-09-30,240.869995,1735.910034,1219.0
2019-10-01,244.690002,1735.650024,1205.099976
2019-10-02,243.130005,1713.22998,1176.630005
2019-10-03,233.029999,1724.420044,1187.829956
